Avg min between sent tnx,Avg min between received tnx,Sent tnx,Received Tnx,Unique Received From Addresses,Unique Sent To Addresses,avg val received,avg val sent,total ether received,total ether balance,FLAG
0,663.87,1,2,2,1,1.032966,2.059331,2.0659311,0.0066,0
0,2494.68,0,128,5,0,0.252498,0,32.31976434,32.31976434,0
45.17,1290.23,513,636,5,1,0.833235,1.031778,529.9373086,0.635251734,0
0,9816.34,0,9,4,0,9.071422,0,81.6427955,81.6427955,0
4.38,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
4.8,0.35,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
59.44,2085.1,408,423,1,1,0.994212,1.02948,420.551825,0.524149743,0
158.84,3.52,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,8.8,0,9999,2710,0,6.20E-05,0,0.616895894,0.616895894,0
5256.73,5200.14,40,8,5,23,2.411367,0.481025,19.29093731,0.049937305,0
1176.07,2502.34,61,28,11,18,5.7137,2.867707,159.9836038,-14.94649615,0
19.72,3597.93,108,109,5,1,1.303821,1.314447,142.1165359,0.156244515,0
167023.71,0,3,1,1,3,6.812201,2.270125,6.81220065,0.001827,0
0,30118.62,0,2,2,0,1.455,0,2.91,2.91,0
2.45,25532.58,4,4,2,1,5.528908,5.528362,22.11563253,0.002184948,0
4560.4,3641.5,175,50,29,86,2.890266,0.838803,144.5132979,-2.277202149,0
13.41,1682.52,2,2,2,1,3.386061,3.376883,6.77212271,0.0183571,0
2.22,2496.45,4,4,4,1,1.25,1.249517,5,0.001932804,0
9.83,31900.45,5,6,6,1,1.001105,1.200484,6.006630607,0.004211617,0
612.46,1358.31,3,4,1,1,1.17,1.559748,4.68,0.00075602,0
11.09,2162.14,183,184,3,1,0.138502,0.137749,25.48427878,0.276225861,0
0,0,1,1,1,1,1.1,1.098565,1.1,0.00143523,0
41.49,3394.1,370,374,4,3,0.892415,0.899356,333.7633261,1.00149532,0
1.96,0,2,1,1,2,98.363606,49.181332,98.3636065,0.000943273,0
0,123369.2,1,3,2,1,0.24287,0.4,0.72860901,0.32860901,0
0,16271.2,1,36,2,1,0.273739,3.5,9.854608034,6.354608034,0
4700.39,4415.2,16,26,3,1,0.504703,0.814544,13.12228774,0.089584829,0
3.97,7786.06,8,8,7,1,12.766195,12.764665,102.1295605,0.01223744,0
0,0,1,1,1,1,5,4.99874,5,0.00126,0
1.89,0.01,3,45,45,3,44.466667,666.999528,2001,0.001414909,0
160.48,0.69,2,2,2,2,50.5,50.499508,101,0.000984218,0
6.92,6741.16,29,31,1,2,0.002962,0.002308,0.0918361,0.0249076,0
0,5910.26,0,17,4,0,46.336559,0,787.7214998,787.7214998,0
0,0,1,1,1,1,1.548853,1.548403,1.54885256,0.000449141,0
3.15,5911.94,68,69,1,1,0.26114,0.264,18.01869135,0.066696055,0
7.71,16228.62,4,7,4,1,1.465477,2.556959,10.25834097,0.030506135,0
157.46,0,2,1,1,2,101,50.499508,101,0.000984218,0
161.17,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
156.16,2925.08,85,87,2,3,0.059985,0.060976,5.218722494,0.035721,0
25.48,828.71,59,64,7,1,13.413469,14.549437,858.462,0.045211617,0
19.34,876.72,1999,2113,12,3,30.759633,32.51252,64995.10434,2.576351628,0
22387.89,5.08,4,2,1,2,30.05,15.0245,60.1,0.002,0
5464.42,18006.95,6,28,10,4,4.429336,20.669614,124.0214152,0.003730947,0
0,57554.25,0,4,2,0,8.360968,0,33.44387,33.44387,0
69.63,108.81,2,2,2,1,0.498456,0.498008,0.9969124,0.00089692,0
310.33,5005.28,124,167,5,2,0.330032,0.444007,55.11542298,0.05861082,0
160.84,184251.12,5,3,3,3,0.37,9.031737,1.11,-44.04868277,0
21.77,0,3,1,1,3,101,33.666149,101,0.001554,0
3.02,5711.32,2,3,3,1,0.325859,0.488273,0.97757691,0.001030219,0
6238.72,1256.93,53,867,1,53,0.4166,6.814433,361.1924277,0.027500008,0
1.88,0.4,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
2863.7,7519.13,39,32,9,22,3.170122,2.600301,101.443909,0.03216727,0
0,0,1,1,1,1,0.995,0.9,0.995,0.095,0
9756.62,57147.06,14,5,4,7,4.647777,1.658459,23.23888405,0.020460495,0
7.02,1451.37,121,121,1,2,0.634642,0.633532,76.79170838,0.1343333,0
12370.51,3415.81,10,9,3,6,55.07289,50.562834,495.6560139,-9.9723301,0
0,12597.92,0,18,7,0,7.048022,0,126.8643958,126.8643958,0
0,1828.61,0,124,3,0,0.460757,0,57.13392745,57.13392745,0
37703.86,3341.02,25,10,7,18,2.109301,0.94908,21.09300543,-2.633994573,0
0,0,1,1,1,1,1.999564,1.999093,1.9995643,0.000471636,0
0,1723.98,0,227,5,0,0.866146,0,196.615141,196.615141,0
2.07,0,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
21759.82,2095.65,2,3,1,2,3.078333,4.61708,9.235,0.000840011,0
0,2119.21,0,107,2,0,0.233005,0,24.93156573,24.93156573,0
0,0,0,1,1,0,35,0,35,35,0
155.1,0,2,1,1,2,101,50.499508,101,0.000984218,0
7575.4,130659.21,14,6,6,10,1.241561,0.531714,7.44936714,0.00536861,0
905.51,13328.35,64,72,4,5,80.136299,90.152486,5769.813506,0.054431033,0
2385.79,170354.16,12,5,5,8,9.772427,4.070586,48.86213363,0.01509888,0
20.17,3.92,3,2,2,3,50.5,33.666149,101,0.001554,0
6.53,13731.65,6,7,5,2,5.896254,6.878326,41.27377799,0.00382222,0
901.61,1704.44,81,45,11,19,7.082794,14.471596,318.7257356,-853.4735279,0
247.72,31648.25,8,9,9,1,0.084107,0.093855,0.75696684,0.006127052,0
14.23,775.77,681,712,6,10,3.077847,3.217086,2191.426851,0.591041644,0
0,0,1,1,1,1,0.311935,0.309735,0.3119353,0.0022,0
0,2602.36,0,112,6,0,0.28238,0,31.6265243,31.6265243,0
157.73,0,2,1,1,2,101,50.499508,101,0.000984218,0
25.94,0.28,3,2,2,3,50.5,33.666163,101,0.001512,0
16.69,1502.46,187,193,5,1,2.728139,2.81501,526.5307433,0.123883763,0
5.95,2723.09,139,146,17,1,127.255145,133.661872,18579.25112,0.25086888,0
0,12090.62,0,11,2,0,9.569432,0,105.2637501,105.2637501,0
148.18,6223.06,107,190,4,1,0.554501,0.980223,105.3551839,0.471326795,0
161.23,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
12.48,311.67,4,4,2,1,14.88275,14.88233,59.531,0.00168,0
24.66,14.42,180,9820,1408,11,19.097725,1038.433629,187539.6575,621.6042415,0
160.7,1.78,2,2,2,2,50.5,50.499508,101,0.000984218,0
23.89,0,3,1,1,3,101,33.666149,101,0.001554,0
0,10057.75,0,13,4,0,63.415385,0,824.4,824.4,0
61.91,1673.77,412,388,9,1,6.142438,5.941689,2383.265842,-64.71014472,0
1.85,0.07,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
15881.91,21083.41,11,39,31,9,11.477749,40.689409,447.6322208,0.048720839,0
263.85,26929.17,53,5,5,6,8.985447,1.546353,44.92723476,-37.02947044,0
21.2,2.7,3,2,2,3,50.5,33.666149,101,0.001554,0
87627.86,13990.94,3,5,1,1,1.038132,1.729805,5.19066154,0.001246032,0
20512.33,15878.28,8,9,9,6,4.186721,4.709272,37.68049147,0.006316957,0
0,0,1,1,1,1,1.8,1.799748,1.8,0.00025202,0
160.96,0.19,2,3,3,2,33.666667,50.499508,101,0.000984218,0
24.05,0,3,1,1,3,101,33.666149,101,0.001554,0
40460.94,39708.73,13,12,4,2,193.10288,178.247179,2317.234562,0.021238059,0
0,0,1,1,1,1,5,4.996956,5,0.00304422,0
2.55,42999.44,7,7,3,1,6.43033,6.428871,45.01231258,0.01021797,0
0,2314.04,0,98,3,0,0.197614,0,19.36612739,19.36612739,0
0,1.57,0,9999,3,0,0,0,0,0,0
0,17666.31,0,5,3,0,6.214482,0,31.07241158,31.07241158,0
29260.33,0,2,1,1,2,0.6,0.299188,0.6,0.00162434,0
119077.75,52788.43,3,10,8,3,8.658084,28.846405,86.58083892,0.041622947,0
0,0,1,1,1,1,0.1,0.09958,0.1,0.00042,0
23.86,0.43,3,2,2,3,50.5,33.666152,101,0.001544256,0
1458.13,4183.71,53,251,8,21,1.076657,5.191226,270.2408993,-4.89406396,0
491.31,18098.78,46,50,4,2,0.966346,1.049474,48.31729602,0.041473706,0
0,0,0,1,1,0,0.0239,0,0.02389988,0.02389988,0
2,16405.49,4,4,1,1,5.5425,5.541832,22.17,0.002670038,0
0,2080.51,0,109,3,0,0.190967,0,20.81543511,20.81543511,0
0,0,1,1,1,1,1.792785,1.792688,1.79278478,9.67E-05,0
2941.85,6655.5,75,29,15,37,6.093641,2.594667,176.715586,-17.88441396,0
5716.41,1668.58,35,6,2,4,0.302,0.050486,1.812,0.045,0
22.14,0,3,1,1,3,101,33.666149,101,0.001554,0
0,3570.35,0,181,1,0,0,0,0,0,0
3387.8,46956.5,6,6,4,3,134.203833,134.202079,805.223,0.010527,0
23.23,0,3,1,1,3,101,33.666149,101,0.001554,0
156.97,0,2,1,1,2,101,50.499508,101,0.000984218,0
155.04,1674.32,394,402,9,2,4.222402,4.307474,1697.405456,0.260774423,0
9220.03,1442.85,38,144,19,3,23.536926,89.192009,3389.317357,0.021023785,0
127.2,17.71,2,4,3,2,25.30419,50.607889,101.2167617,0.000984218,0
6,2259.52,170,171,7,1,0.147889,0.147686,25.28910151,0.182503553,0
0,0,1,1,1,1,4.99,4.989496,4.99,0.000504,0
20434.25,5467.9,15,12,5,9,7.346135,2.480738,88.15361413,50.94254263,0
0,0,1,1,1,1,0.113988,0.113516,0.113988,0.000471636,0
22.48,0,3,1,1,3,101,33.666149,101,0.001554,0
3908.74,10739.59,49,10,7,12,72.100968,14.806689,721.0096846,-4.51805557,0
0,0,1,1,1,1,1.409452,1.408948,1.40945229,0.000504,0
2298.48,90.96,49,7,3,2,1.015449,0.135796,7.10814206,0.45414206,0
0,2225.06,0,131,3,0,0.254216,0,33.30223377,33.30223377,0
162.28,28.22,2,2,1,2,2.209018,2.208526,4.41803527,0.000984218,0
22.52,0,3,1,1,3,101,33.666149,101,0.001554,0
0,1758.08,0,129,4,0,0.410447,0,52.94762249,52.94762249,0
23.46,0.37,3,2,2,3,50.5,33.666149,101,0.001554158,0
0,0,0,1,1,0,1.363896,0,1.36389572,1.36389572,0
52.91,0.3,6,2,2,2,50.5,16.832838,101,0.002970305,0
0,0,0,1,1,0,0.002049,0,0.00204917,0.00204917,0
102.19,0,3,1,1,3,101,33.666171,101,0.001488218,0
0,2453.98,0,100,5,0,0.497135,0,49.71351457,49.71351457,0
0,6319.32,1,8,1,1,4.7575,0.01,38.06,38.05,0
1910.63,12332.55,3,5,1,2,0.217087,0.36137,1.08543385,0.001323,0
0,2134.77,0,115,4,0,0.19253,0,22.14096162,22.14096162,0
3093.64,56149.55,15,15,4,2,0.910348,0.909898,13.65521254,0.00674201,0
108.84,42.02,3,2,2,3,50.5,33.666165,101,0.001506437,0
47.16,284.6,2,2,2,1,1.25,1.248188,2.5,0.00362337,0
0,1444.76,0,221,6,0,0.901066,0,199.135681,199.135681,0
0,3996.16,1,3,1,1,0.006779,0.019836,0.02033643,0.00050001,0
0,5822.22,1,3,1,1,11.385288,34.155391,34.155863,0.000471636,0
0,0,1,1,1,1,0.145868,0.145797,0.14586788,7.04E-05,0
0,2548.09,0,89,3,0,0.224421,0,19.97348364,19.97348364,0
1.56,0.11,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0.86,30007.36,2,2,2,2,1.878738,1.877898,3.757476793,0.00168,0
37.82,52.24,5102,7388,1157,1035,655.117652,948.240874,4840009.21,2084.272476,0
0,0,1,1,1,1,4,3.9978,4,0.0022,0
4860.24,4902.17,145,75,37,81,14.683324,7.776063,1101.249332,-26.27986751,0
0,1547.29,0,148,3,0,0.352555,0,52.17811743,52.17811743,0
0,0,1,1,1,1,3,2.998877,3,0.001122944,0
0,1674.81,0,115,4,0,0.222147,0,25.54694923,25.54694923,0
161.39,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
3.1,925.23,73,73,3,1,4.235125,4.234705,309.164093,0.030660004,0
3.87,6392.85,11,11,9,11,2.204409,2.203911,24.24849464,0.005474833,0
0,1953.03,0,103,5,0,0.818868,0,84.34338569,84.34338569,0
0,5154.07,0,44,5,0,0.970412,0,42.69812499,42.69812499,0
161.55,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
1.73,0.42,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
17517.21,9672.3,13,17,13,12,1.650545,2.157884,28.05925891,0.00677158,0
0,0,1,1,1,1,20.80213,20.80171,20.80213014,0.00042,0
5.04,1530.83,2,2,1,1,5.245,5.244263,10.49,0.001474149,0
12684.38,2896.19,34,181,152,6,49.647022,121.723694,8986.111012,4847.505426,0
157.89,0,2,1,1,2,101,50.499508,101,0.000984218,0
13.29,5291.24,147,181,6,2,3.718618,4.577797,673.0698759,0.133718224,0
7.97,7868.86,17,26,1,1,0.092081,0.139693,2.394114333,0.019337423,0
3.26,4491.02,9,9,1,1,3.776152,3.775663,33.98537217,0.004403048,0
24004.64,23748.38,18,4,4,10,28,11.709444,112,-98.77,0
14.99,0,3,1,1,3,101,33.666149,101,0.001554,0
107.27,1.46,3,2,2,3,50.5,33.666179,101,0.001464437,0
0,2636.82,0,86,3,0,0.513478,0,44.15911017,44.15911017,0
1559.01,53123.24,2,3,3,1,0.068011,0.101546,0.204033012,0.000940819,0
15146.55,0,9,1,1,9,21.00144,2.333052,21.00144,0.003969,0
2682.05,7244.51,47,31,12,17,11.413088,7.609149,353.8057208,-3.82427917,0
903.05,22013.47,46,48,1,1,0.573754,0.597301,27.54019602,0.064364915,0
0,953.46,0,202,4,0,0.356378,0,71.98829922,71.98829922,0
4790.91,4690.94,14,3,2,7,2.83377,0.705631,8.50131132,-1.37751968,0
0,1692.16,0,134,4,0,0.228434,0,30.61009998,30.61009998,0
57479.75,11264.69,4,3,3,1,3.226333,2.419158,9.679,0.0023688,0
161.24,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
1252.16,33694.53,9,8,4,2,2.420779,2.150859,19.36623147,0.008497606,0
0,17443.08,0,13,6,0,5.062861,0,65.81719007,65.81719007,0
80.96,155838.28,10,3,2,3,0.762823,0.450816,2.28847,-2.21968974,0
0,0,1,1,1,1,0.033322,0.032902,0.0333217,0.00042,0
162.87,0,2,2,2,2,50.5,50.499487,101,0.001026218,0
24.27,0.44,3,2,2,3,50.5,33.666148,101,0.001555573,0
206.28,871.37,8,3,3,7,0.020128,0.007065,0.06038348,0.00386,0
0,0.29,0,9999,6459,0,79.872615,0,798646.2797,798646.2797,0
21.94,0,3,1,1,3,101,33.666149,101,0.001554,0
2986.83,4371.28,179,44,15,57,12.91995,3.297598,568.4778002,-21.7921998,0
4100.53,3431.34,63,38,13,18,4.128293,2.489155,156.8751286,0.058388814,0
4.18,3873.38,201,202,3,1,0.123869,0.123745,25.02144,0.148794414,0
17.15,2332.58,825,832,9,3,17.635116,17.783709,14672.41629,0.856217128,0
163.78,0,2,1,1,2,101,50.499508,101,0.000984218,0
15.23,0,3,1,1,3,101,33.665988,101,0.002035312,0
0,7696.13,0,26,3,0,0.891289,0,23.17350344,23.17350344,0
0,1580.72,0,2,1,0,0,0,0,0,0
104.88,0,3,1,1,2,101,33.666171,101,0.001488218,0
0,9860.36,0,23,6,0,16.816147,0,386.7713765,386.7713765,0
106.69,0.22,3,3,3,2,33.666667,33.666171,101,0.001488218,0
7.88,17663.16,18,20,10,1,2.243608,2.491569,44.8721618,0.02392097,0
11567.25,25292.7,17,10,7,9,0.851311,0.500311,8.51310655,0.007815591,0
22086.33,55993.95,9,7,6,8,1.055501,0.820388,7.388507589,0.005019001,0
5173.8,4691.58,91,98,3,9,73.8723,79.553928,7239.485449,0.077963,0
2998.86,2084.12,68,28,22,34,3.942889,1.652007,110.4008906,-1.935609813,0
7.38,373.04,2324,2402,10,15,1.91791,1.981467,4606.820489,1.8912579,0
25.91,0.13,3,2,2,3,50.5,33.666163,101,0.001512,0
10062.39,7621.88,55,23,10,23,3.981765,2.240464,91.58059997,-31.64491371,0
0,6361,0,36,8,0,12.292915,0,442.5449378,442.5449378,0
164.7,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,13299.68,0,10,7,0,49.519635,0,495.1963516,495.1963516,0
23.57,0.92,3,2,2,3,50.5,33.666149,101,0.001554,0
134.28,18457.82,40,54,2,1,0.701056,0.94369,37.85702701,0.109420727,0
406.61,10909.43,49,65,2,1,0.71059,0.941416,46.18835595,0.058978049,0
164696.65,1859.46,5,17,3,2,13.263529,45.09472,225.48,0.0064018,0
78085.1,6594.06,6,72,5,6,0.088887,1.066231,6.399830553,0.002442,0
2.06,1411.11,2,2,2,1,4.499779,4.499264,8.999559,0.001030842,0
8812.23,14331.78,54,36,15,31,6.811828,4.529463,245.2257995,0.63479819,0
0,0,1,1,1,1,6,5.99938,6,0.00062,0
23157.85,22086.52,5,5,4,5,7.804435,7.8038,39.02217743,0.003177426,0
160.91,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
9153.5,20998.2,30,10,4,13,1.079837,0.404149,10.79836875,-1.326111447,0
1749.52,126509.98,15,8,6,10,2.61045,1.391813,20.88360027,0.00640143,0
138727.59,9592.23,3,6,5,2,6.891373,13.782306,41.34824097,0.001323,0
0,0,1,1,1,1,4.995,4.994528,4.995,0.000471636,0
22.18,0,3,1,1,3,101,33.666149,101,0.001554,0
164.01,0,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,2159.54,0,105,2,0,0.193014,0,20.26644372,20.26644372,0
158.87,0,2,1,1,2,101,50.499508,101,0.000984218,0
169.98,96.57,2671,33,2,8,0.605205,0.007044,19.97177024,1.15760024,0
20.67,0,3,1,1,3,101,33.666149,101,0.001554,0
21.36,0,3,1,1,3,101,33.666149,101,0.001554,0
4.3,18630.29,7,7,2,7,16.06148,16.061044,112.4303594,0.00305458,0
30.35,17749.04,2,2,2,2,12.861127,12.860612,25.722254,0.001030958,0
0,1168.84,0,194,7,0,0.865636,0,167.9333705,167.9333705,0
22.16,0,3,1,1,3,101,33.666149,101,0.001554,0
0,2796.19,1,2,1,1,2.045,4.048,4.09,0.042,0
104.97,0,3,1,1,3,101,33.666179,101,0.001464437,0
22344.75,4054,32,47,33,17,22.474439,21.09925,1056.298651,381.1226609,0
1.77,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,0,1,1,1,1,0.862155,0.861351,0.86215484,0.000803431,0
22.99,0,3,1,1,3,101,33.666149,101,0.001554,0
11056.2,23190.32,17,13,5,10,0.128312,0.136666,1.668059717,-0.655266422,0
195.52,580.18,4400,664,133,2042,1187.674107,179.3906,788615.6069,-703.0326144,0
19899.33,0.97,2,2,2,1,1.335212,1.334771,2.670424,0.000882,0
35647.27,60.38,18,9,6,11,11.361111,5.67965,102.25,0.01629724,0
6.44,3266.12,3,3,3,3,1.996499,1.996058,5.989496,0.001323,0
15.47,0,3,1,1,3,101,33.666149,101,0.001554,0
0,0,1,1,1,1,0.8641,0.863596,0.8641,0.000504,0
0,1989.12,0,114,4,0,0.642346,0,73.22741,73.22741,0
25626.59,150.32,3,5,3,2,1.008456,1.680222,5.042278511,0.001613102,0
51880.05,2325.77,14,13,1,2,3.287308,3.051352,42.735,0.016075854,0
11174.49,12245.22,50,35,13,14,1.554224,1.077491,54.3978404,0.523276781,0
0,0,1,1,1,1,0.01287,0.012324,0.012869985,0.000546,0
992.54,1766,135,312,3,113,0.107207,0.247114,33.44846185,0.088107661,0
15.46,0,3,1,1,3,101,33.666149,101,0.001554,0
21648.06,39105.85,27,7,4,20,12.091128,5.553694,84.63789389,-65.31183972,0
26.03,0,3,2,2,3,50.5,33.666163,101,0.001512,0
23.23,0,3,1,1,3,101,33.998884,101,-0.996652,0
733.09,811.45,104,78,21,42,8.825307,6.719712,688.3739371,-10.4760629,0
1.04,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
23.4,4649.78,4,4,2,1,8.361989,8.360639,33.4479561,0.00539901,0
451.89,613.95,2644,114,18,268,14.627432,0.914884,1667.527231,-751.4255472,0
408.01,702.6,5,1618,2,5,0.245627,2.635668,397.4243212,384.2459825,0
1270.97,335.2,105,105,4,4,1.000997,1.000157,105.1047335,0.08826282,0
2988.42,10957.12,13,10,9,8,2.244473,1.723987,22.44472851,0.032898,0
21.15,0,3,1,1,3,101,33.666149,101,0.001554,0
46.58,986.24,700,1099,2,3,0.256509,0.402371,281.9034212,0.243696877,0
1.56,0,3,2,2,3,1000.5,666.99939,2001,0.001830667,0
0,44.4,0,521,401,0,1.273225,0,663.3500862,663.3500862,0
161.31,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,0,1,1,1,1,0.3,0.29938,0.3,0.00062,0
161,0,2,1,1,2,101,50.499508,101,0.000984218,0
21.13,0,3,1,1,3,101,33.666149,101,0.001554,0
21949.99,3560.28,5,12,2,3,17.250674,41.401458,207.0080876,0.000798008,0
1.38,183.45,2,2,2,1,1.660126,1.659286,3.32025246,0.00168,0
2279.81,894.15,96,2,2,2,3,0.060551,6,0.187140204,0
0.8,5007.46,6,6,1,2,2.68412,2.68328,16.10472291,0.00504,0
75078.84,5437.19,16,4,2,9,124.276844,31.067596,497.1073767,0.025838672,0
306.54,165163.36,6,4,4,4,0.16365,0.108729,0.65459874,0.0022251,0
216.89,46.66,1096,8904,1646,529,8.338713,51.909624,74247.89855,17354.95106,0
9110.48,5450.78,57,55,10,32,16.344094,15.754779,898.9251688,0.902758908,0
11.19,49805.08,3,3,3,1,10.19452,10.193532,30.583559,0.00296406,0
0,0,1,1,1,1,4.995,4.994528,4.995,0.000471636,0
19.27,0,3,1,1,3,101,33.666149,101,0.001554,0
0,2870.43,0,79,3,0,0.268551,0,21.21551849,21.21551849,0
63,1210.55,633,876,2,3,0.100074,0.138166,87.6647455,0.205605346,0
158.28,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
156.47,0,2,1,1,2,101,50.499508,101,0.000984218,0
5.48,13900.63,22,23,2,1,0.003261,0,0.075,0.075,0
17339.13,44006.28,7,3,2,7,0.078543,0.031066,0.23563042,0.01816782,0
0,1564.03,0,145,2,0,0.2427,0,35.19153639,35.19153639,0
21801.85,16571.25,17,10,5,12,0.845591,0.685475,8.455910255,-3.197156645,0
1876.99,690.72,2,3,2,1,0.087982,0.131553,0.263945815,0.00084002,0
0,0,1,1,1,1,0.418267,0.417826,0.4182673,0.000441,0
15.22,161.22,8713,1287,288,53,32.673136,4.816478,42050.32618,84.35717962,0
90455.19,115222.2,6,5,5,4,0.243019,0.07,1.215095959,0.795095959,0
19106.22,11955.68,17,25,2,4,0.840221,1.352224,21.00552005,-1.982295699,0
37174.25,25247.48,6,3,1,5,0.723319,0.381796,2.16995751,-0.120819585,0
4140.01,16783.71,5,6,4,3,5.827333,6.992143,34.964,0.003285371,0
36979.34,52812.74,8,5,1,2,3.028434,1.892127,15.14217079,0.005153631,0
0,5717.08,0,35,3,0,0.88617,0,31.01595948,31.01595948,0
463.89,2449.33,251,304,1,251,0.504319,0.610406,153.312909,0.101111053,0
7121.67,1975.24,40,13,12,19,3.244641,1.130874,42.18033167,-3.07461202,0
34.08,32176.91,12,13,2,1,182.577692,197.791682,2373.51,0.00982147,0
58.04,2255.6,287,288,5,2,0.179909,0.180115,51.81368262,0.120561,0
9725.29,13703.31,57,11,2,19,57.859091,16.264561,636.45,-290.63,0
0,0,1,1,1,1,10,9.99938,10,0.00062,0
2.55,1308.39,25,25,3,1,12.860341,12.859921,321.508534,0.0105,0
161.06,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
1752.5,12505.59,12,17,1,1,4.402489,6.236433,74.84231489,0.005113295,0
26034.83,53919.47,5,15,1,1,13.161383,39.335845,197.4207472,0.741523062,0
0,5341.79,0,25,8,0,15.373161,0,384.3290338,384.3290338,0
10888.14,14701.83,48,28,4,32,66.384949,44.613868,1858.778572,-282.6870991,0
35.95,9869.86,8,8,2,1,5.751134,5.749202,46.00907467,0.015454767,0
0,1832.87,0,159,3,0,0.49167,0,78.17548944,78.17548944,0
0,4604.71,0,19,1,0,1.00107,0,19.02033767,19.02033767,0
56099.5,22861.18,7,12,5,2,0.422185,0.723473,5.066214231,0.00190419,0
1.96,20612.16,4,5,2,1,1.504994,1.880722,7.52497,0.002082072,0
0,0,0,1,1,0,1.018974,0,1.01897429,1.01897429,0
0,1557.9,0,171,2,0,2.254856,0,385.5804046,385.5804046,0
77.53,0,4,1,1,2,101,25.249502,101,0.001992218,0
46.07,0.61,7,2,2,3,50.5,14.428041,101,0.003714218,0
9.32,21838.33,23,23,6,1,1.674898,1.673275,38.52264536,0.03732065,0
18.54,0,3,1,1,3,101,33.666149,101,0.001554,0
27123.04,67845.07,35,7,6,18,1.96783,0.360857,13.77480983,1.144809835,0
0,5195.59,0,17,2,0,53.395049,0,907.7158249,907.7158249,0
15024.23,7033.97,33,74,15,33,3.636828,8.15488,269.1252365,0.014191092,0
21.46,0,3,1,1,3,101,33.809133,101,-0.4273987,0
0,0,1,1,1,1,5,4.999559,5,0.000441,0
0,0,0,1,1,0,0.25,0,0.25,0.25,0
43.16,1645.28,174,174,5,2,2.531588,2.544733,440.4962864,-2.287262838,0
200.48,1961.63,918,42,17,59,1.176791,0.091581,49.42522041,-34.64593976,0
157.1,0,2,1,1,2,101,50.499508,101,0.000984218,0
29.98,111.09,10000,2,1,2720,1,1560.535404,2,-15605352.04,0
28669.34,6634.31,8,2,1,4,0.532903,0.131917,1.065805,0.010467366,0
1.88,0.35,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,1151.97,0,213,6,0,0.880444,0,187.5345765,187.5345765,0
105.03,0,3,1,1,2,101,33.666171,101,0.001488218,0
14.99,0,4,1,1,4,101,25.249475,101,0.0021,0
58250.62,49049.09,2,2,2,2,0.575601,0.57516,1.15120121,0.000882,0
1473.93,12527.07,55,33,4,13,0.55116,0.302,18.18828449,1.578284487,0
0,0,1,1,1,1,0.216697,0.216225,0.216697,0.000471636,0
107.53,0,3,1,1,3,101,33.666179,101,0.001464437,0
0,0,1,1,1,1,22,21.99938,22,0.00062,0
2.66,9663.03,8,8,1,1,0.099387,0.098967,0.79509572,0.00336,0
49569.04,1671.49,4,3,1,1,6.062669,4.546692,18.18800599,0.00123832,0
22.77,0,3,1,1,3,101,33.666149,101,0.001554,0
19.32,37581.71,5,6,3,1,1.53736,1.843081,9.22416272,0.00875899,0
1073.45,2568.64,8,4,2,4,1.357365,1.306254,5.42945861,-5.02057188,0
443.88,6.35,72,6710,4278,27,11.407321,1063.098264,76543.12141,0.046368,0
108.58,0.82,3,2,2,2,50.5,33.666143,101,0.001572218,0
20.64,2400.86,208,221,2,1,1.050941,1.116205,232.258032,0.08736,0
11375.19,33928.91,40,16,5,34,0.954105,0.181041,15.26568307,8.02402307,0
0,12252.86,1,3,3,1,0.072811,0.19979,0.21843421,0.01864421,0
164.72,0,2,1,1,2,101,50.499487,101,0.001026218,0
23.21,0.33,3,2,2,3,50.5,33.666149,101,0.001554,0
631.96,3761,5,5,2,1,0.100501,0.099147,0.502502921,0.006770221,0
4.33,8067.27,143,147,3,1,0.196691,0.201177,28.91356092,0.145317434,0
24.06,0.18,3,2,2,3,50.5,33.666149,101,0.001554,0
8513.11,58621.41,10,5,3,6,1.11734,0.54076,5.586698,0.179098,0
0,0,1,1,1,1,3.52,3.519528,3.52,0.000471636,0
3117.33,5255.01,37,24,8,15,2.255861,1.460487,54.14066727,0.102663018,0
160.24,1.23,2,2,2,2,50.5,50.499508,101,0.000984218,0
